idx,+pts_knn_prediction_0,+pts_knn_prediction_0.01,+pts_knn_prediction_0.02,+pts_knn_prediction_0.03,+pts_knn_prediction_0.04,+pts_knn_prediction_0.05,+pts_knn_prediction_0.06,+pts_knn_prediction_0.07,+pts_knn_prediction_0.08,+pts_knn_prediction_0.09,+pts_knn_prediction_0.1,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2017-12-18Montana_St,6689.0,6640.0,4596.0,4688.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17253.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18Northeastrn,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17353.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18S_Florida,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17353.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18S_Methodist,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17353.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18Texas,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17353.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18Valparaiso,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17453.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18W_Michigan,6789.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17553.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-18Wake_Forest,6679.0,6740.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17553.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Alabama,6779.0,6840.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17553.0,11079.0,9273.0,5850.0,3791.0,2591.0,1691.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3135.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,447.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-505.0,432.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Arizona_St,6779.0,6840.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17653.0,11179.0,9373.0,5950.0,3891.0,2691.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,313.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3235.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,547.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-405.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Arkansas,6779.0,6840.0,4696.0,4788.0,2297.0,1957.0,1630.0,1186.0,696.0,904.0,904.0,17653.0,11179.0,9373.0,5950.0,3891.0,2691.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3235.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,547.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-405.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Auburn,6669.0,6730.0,4586.0,4678.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17653.0,11179.0,9373.0,5950.0,3891.0,2691.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3235.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,547.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-405.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Austin_Peay,6769.0,6830.0,4686.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17653.0,11179.0,9373.0,5950.0,3891.0,2691.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3235.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3346.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3142.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,547.0,599.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Butler,6869.0,6830.0,4686.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17753.0,11279.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Canisius,6969.0,6930.0,4686.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17753.0,11279.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Clemson,6969.0,6930.0,4686.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17753.0,11279.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19E_Illinois,6859.0,6820.0,4576.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17753.0,11279.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Georgia,6959.0,6920.0,4676.0,4778.0,2187.0,1847.0,1630.0,1186.0,696.0,904.0,904.0,17753.0,11279.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Illinois_St,7059.0,7020.0,4776.0,4878.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17853.0,11379.0,9473.0,6050.0,3991.0,2791.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Iowa,7059.0,7020.0,4776.0,4878.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17743.0,11269.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Mississippi,6954.0,7020.0,4776.0,4878.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17843.0,11369.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Missouri,7054.0,7120.0,4776.0,4878.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17843.0,11369.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Missouri_St,7154.0,7220.0,4876.0,4978.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17843.0,11369.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Montana,7254.0,7320.0,4976.0,5078.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17843.0,11369.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3335.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3446.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3242.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-510.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Nevada,7354.0,7420.0,4976.0,5078.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17943.0,11469.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3435.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3546.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3342.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-410.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19New_Mexico,7454.0,7520.0,5076.0,5078.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,17943.0,11469.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3435.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3546.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3342.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-410.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Niagara,7554.0,7620.0,5076.0,5078.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,18043.0,11469.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3435.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3546.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3342.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-410.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
2017-12-19Notre_Dame,7554.0,7620.0,5076.0,5078.0,2287.0,1947.0,1630.0,1186.0,696.0,904.0,904.0,18043.0,11469.0,9363.0,5940.0,3881.0,2681.0,1791.0,1491.0,1391.0,1191.0,1091.0,549.0,815.0,1107.0,1200,1100,1000,1000,1000,1000,1000,1000,413.0,1573.0,1202.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,3435.0,1315.0,1211.0,1300,1200,1200,1200,1000,1000,1000,1000,3546.0,1125.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,3342.0,1025.0,1018.0,1200,1100,1100,1100,1000,1000,1000,1000,-189.0,-337.0,702.0,917.0,1209.0,1100,1100,1000,1000,1000,1000,647.0,699.0,1008.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-410.0,532.0,742.0,1122.0,1400,1200,1200,1000,1000,1000,1000
